Name,Address,Address 2,City,State,Zip,Cross Street,URL,URL Caption,Phone Number,"Description: Description of service offered and special offer. E.g. ""Total Health Risk Assessment available for $10 if you use this app.  Mention code GETSCREENED to receive this special offer.""",Latitude (if available),Longitude (if available)
CVS Pharmacy,"750 ROUTE 25A, 750 ROUTE  25A",,KINGS PARK,NY,11754,,m.cvs.com,CVS is your one stop shop,(631) 361-3540,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",40.8847106,-73.2548688
CVS Pharmacy,2101 WEST SPRING CREEK PARKWAY,,PLANO,TX,75023,,m.cvs.com,CVS is your one stop shop,(972) 943-0601,"Store Hours - MO-FR:  07:00 AM - 10:00 PM      SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Minute Clinic Hours - MO-FR:08:30 AM - 07:30 PM SA: 09:00 AM - 05:30 PM SU: 10:00 AM - 05:30 PM
Drive Thru Pharmacy ",33.0590332,-96.7343165
CVS Pharmacy,1210 NORTH ALMA DR,,ALLEN,TX,75013,,m.cvs.com,CVS is your one stop shop,(214) 383-0174,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.115991,-96.697797
CVS Pharmacy,2720 HWY 42 NORTH,,MCDONOUGH,GA,30253,,m.cvs.com,CVS is your one stop shop,(678) 432-9450,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.518083,-84.190354
CVS Pharmacy,1929 BRUCE B. DOWNS BLVD,,WESLEY CHAPEL,FL,33543,,m.cvs.com,CVS is your one stop shop,(813) 991-1293,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",28.185274,-82.354052
CVS Pharmacy,7380 DAVIS BLVD,,NAPLES,FL,34104,,m.cvs.com,CVS is your one stop shop,(239) 417-1778,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",26.1388704,-81.7132261
CVS Pharmacy,7395 PADRE ISLAND HWY,,BROWNSVILLE,TX,78520,,m.cvs.com,CVS is your one stop shop,(956) 838-1264,"Store Hours - MO-FR:  07:00 AM - 10:00 PM      SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 09:00 PM
Drive Thru Pharmacy ",25.9434017,-97.428356
CVS Pharmacy,SOUTH 15521 SEVEN MILE,,DETROIT,MI,48235,,m.cvs.com,CVS is your one stop shop,(313) 272-3296,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",42.430109,-83.200275
CVS Pharmacy,53069 VAN DYKE AVE,,SHELBY TOWNSHIP,MI,48316,,m.cvs.com,CVS is your one stop shop,(586) 781-2655,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",42.68448,-83.034972
CVS Pharmacy,3581 DAVIS DR,,CARY,NC,27519,,m.cvs.com,CVS is your one stop shop,(919) 460-8577,"Store Hours - MO-FR:  07:00 AM - 10:00 PM      SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",35.819528,-78.848327
CVS Pharmacy,10267 HWY 36,,COVINGTON,GA,30014,,m.cvs.com,CVS is your one stop shop,(770) 788-9430,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.570179,-83.847746
CVS Pharmacy,4192 SALEM RD,,COVINGTON,GA,30016,,m.cvs.com,CVS is your one stop shop,(770) 788-2026,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Minute Clinic Hours - MO-FR:08:30 AM - 07:30 PM SA: 09:00 AM - 05:30 PM SU: 10:00 AM - 05:30 PM
Drive Thru Pharmacy ",33.580492,-83.962477
CVS Pharmacy,7740 NORTH CORTARO RD,,MARANA,AZ,85743,,m.cvs.com,CVS is your one stop shop,(520) 579-9918,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",32.347247,-111.098951
CVS Pharmacy,6201 LAKE OCONEE PARKWAY,,GREENSBORO,GA,30642,,m.cvs.com,CVS is your one stop shop,(706) 453-9094,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:30 AM - 09:00 PM SA: 08:30 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.459085,-83.244057
CVS Pharmacy,6620 WINCHESTER RD,,MEMPHIS,TN,38115,,m.cvs.com,CVS is your one stop shop,(901) 363-3733,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",35.049476,-89.8428942
CVS Pharmacy,PR-12 INT. CALLE OBISPADO,,PONCE,PR,716,,m.cvs.com,CVS is your one stop shop,(787) 843-8415,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",18.015429,-66.602119
CVS Pharmacy,3825 SOUTH NOLAND RD,,INDEPENDENCE,MO,64055,,m.cvs.com,CVS is your one stop shop,(816) 254-6002,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Minute Clinic Hours - MO-FR:08:30 AM - 07:30 PM SA: 09:00 AM - 05:30 PM SU: 10:00 AM - 05:30 PM
Drive Thru Pharmacy ",39.050556,-94.414546
CVS Pharmacy,7200 BANCROFT AVE,,OAKLAND,CA,94605,,m.cvs.com,CVS is your one stop shop,(510) 569-2795,"Store Hours - MO-FR:  08:00 AM - 08:00 PM SA: 08:00 AM - 08:00 PM SU: 08:00 AM - 08:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 06:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",37.7688659,-122.1770024
CVS Pharmacy,5696 UNIVERSITY AVE,,FRIDLEY,MN,55432,,m.cvs.com,CVS is your one stop shop,(763) 571-2081,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",45.0711211,-93.2635559
CVS Pharmacy,27310 BASELINE ST,,HIGHLAND,CA,92346,,m.cvs.com,CVS is your one stop shop,(909) 862-4048,"Store Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",34.121747,-117.208183
CVS Pharmacy,188 LINDEN ST,,WELLESLEY,MA,2482,,m.cvs.com,CVS is your one stop shop,(781) 235-0219,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 08:00 PM SU: 08:00 AM - 08:00 PM
Minute Clinic Hours - MO-FR:08:00 AM - 07:00 PM SA: 09:00 AM - 05:30 PM SU: 10:00 AM - 05:30 PM
Drive Thru Pharmacy ",42.2996548,-71.2929001
CVS Pharmacy,15025 PERRIS BLVD,,MORENO VALLEY,CA,92551,,m.cvs.com,CVS is your one stop shop,(951) 924-0286,"Store Hours - MO-FR:  07:00 AM - 10:00 PM      SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.9023708,-117.2263749
CVS Pharmacy,4205 NORTH JOSEY LANE,,CARROLLTON,TX,75010,,m.cvs.com,CVS is your one stop shop,(972) 492-1706,"Store Hours - MO-FR: OPEN 24 HOURS      SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS      SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",33.0249773,-96.8850357
CVS Pharmacy,301 CENTRAL ST,,WINCHENDON,MA,1475,,m.cvs.com,CVS is your one stop shop,(978) 297-3792,"Store Hours - MO-FR:  07:00 AM - 10:00 PM      SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 08:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",42.6868145,-72.0441037
CVS Pharmacy,"980 CLEARLAKE CITY BLVD, AT HWY 3",,WEBSTER,TX,77598,,m.cvs.com,CVS is your one stop shop,(281) 480-4410,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",29.578866,-95.158579
CVS Pharmacy,3419 16TH AVESW,,CEDAR RAPIDS,IA,52404,,m.cvs.com,CVS is your one stop shop,(319) 396-3262,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",41.963154,-91.716623
CVS Pharmacy,10001 CUSTER RD,,PLANO,TX,75025,,m.cvs.com,CVS is your one stop shop,(469) 342-6810,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.116264,-96.733948
CVS Pharmacy,9010 HWY 6,,MISSOURI CITY,TX,77459,,m.cvs.com,CVS is your one stop shop,(281) 778-9980,"Store Hours - MO-FR:  07:00 AM - 12:00 AM SA: 07:00 AM - 12:00 AM SU: 07:00 AM - 12:00 AM
Pharmacy Hours - MO-FR:  07:00 AM - 10:00 PM SA: 08:00 AM - 08:00 PM SU: 08:00 AM - 08:00 PM
Drive Thru Pharmacy ",29.537556,-95.534408
CVS Pharmacy,222 NORTH AVE,,NEW ROCHELLE,NY,10801,,m.cvs.com,CVS is your one stop shop,(914) 637-7591,"Store Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM",40.9104643,-73.7813199
CVS Pharmacy,2945 GOODMAN RD EAST,,SOUTHAVEN,MS,38672,,m.cvs.com,CVS is your one stop shop,(662) 772-5859,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",34.9624863,-89.9381591
CVS Pharmacy,930 82ND PARKWAY,,MYRTLE BEACH,SC,29572,,m.cvs.com,CVS is your one stop shop,(843) 449-4751,"Store Hours - MO-FR:  08:00 AM - 12:00 AM SA: 08:00 AM - 12:00 AM SU: 08:00 AM - 12:00 AM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",33.7607226,-78.8167713
CVS Pharmacy,2363 OREGON PIKE,,LANCASTER,PA,17601,,m.cvs.com,CVS is your one stop shop,(717) 560-1499,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 08:00 AM - 06:00 PM SU: 09:00 AM - 05:00 PM
Drive Thru Pharmacy ",40.089896,-76.2801549
CVS Pharmacy,13000 WARWICK BLVD,,NEWPORT NEWS,VA,23602,,m.cvs.com,CVS is your one stop shop,(757) 269-0136,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",37.10475,-76.511806
CVS Pharmacy,272 EAST BUTLER PIKE,,AMBLER,PA,19002,,m.cvs.com,CVS is your one stop shop,(215) 643-3974,"Store Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",40.1523155,-75.2275129
CVS Pharmacy,"11201 143RD ST, 143 ST AND WOLF RD",,ORLAND PARK,IL,60467,,m.cvs.com,CVS is your one stop shop,(708) 364-1466,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 05:00 PM
Drive Thru Pharmacy ",41.629761,-87.892452
CVS Pharmacy,8325 LEMONT RD,,DARIEN,IL,60561,,m.cvs.com,CVS is your one stop shop,(630) 427-0523,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.735884,-88.011617
CVS Pharmacy,6315 SOUTH PULASKI RD,,CHICAGO,IL,60629,,m.cvs.com,CVS is your one stop shop,(773) 284-7070,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.778395,-87.7224169
CVS Pharmacy,8444 SOUTH PULASKI RD,,CHICAGO,IL,60652,,m.cvs.com,CVS is your one stop shop,(773) 284-0316,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM",41.7392559,-87.721751
CVS Pharmacy,6748 WEST 111TH ST,,WORTH,IL,60482,,m.cvs.com,CVS is your one stop shop,(708) 361-9701,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Minute Clinic Hours - MO-FR:08:30 AM - 07:30 PM SA: 09:00 AM - 05:30 PM SU: 09:00 AM - 04:30 PM",41.6902788,-87.7877558
CVS Pharmacy,8025 SOUTH ASHLAND AVE,,CHICAGO,IL,60620,,m.cvs.com,CVS is your one stop shop,(773) 783-8943,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM",41.7478558,-87.6632324
CVS Pharmacy,9142 SOUTH CHICAGO AVE,,CHICAGO,IL,60617,,m.cvs.com,CVS is your one stop shop,(773) 768-9036,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM",41.7288505,-87.5542765
CVS Pharmacy,3156 WEST 103RD ST,,CHICAGO,IL,60655,,m.cvs.com,CVS is your one stop shop,(773) 238-4941,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.7062458,-87.7006061
CVS Pharmacy,7858 SOUTH HALSTED ST,,CHICAGO,IL,60620,,m.cvs.com,CVS is your one stop shop,(773) 873-1842,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.7509469,-87.644662
CVS Pharmacy,1 MAIN ST,,PARK FOREST,IL,60466,,m.cvs.com,CVS is your one stop shop,(708) 747-5562,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.483984,-87.67495
CVS Pharmacy,2545 MARTIN LUTHER KING,,CHICAGO,IL,60606,,m.cvs.com,CVS is your one stop shop,(312) 842-5700,"Store Hours - MO-FR:  09:00 AM - 07:00 PM SA: 09:00 AM - 05:00 PM SU: CLOSED
Pharmacy Hours - MO-FR:  09:00 AM - 07:00 PM SA: 09:00 AM - 05:00 PM SU: CLOSED",41.84567,-87.617306
CVS Pharmacy,641 WEST 63RD ST,,CHICAGO,IL,60652,,m.cvs.com,CVS is your one stop shop,(773) 783-8724,"Store Hours - MO WE FR:  08:00 AM - 04:00 PM   TU TH:   10:00 AM - 06:00 PM SA: CLOSED SU: CLOSED
Pharmacy Hours - MO WE FR:  08:00 AM - 04:00 PM   TU TH:  10:00 AM - 06:00 PM SA: CLOSED SU: CLOSED",41.779556,-87.641629
CVS Pharmacy,1713 SOUTH ASHLAND AVE,,CHICAGO,IL,60608,,m.cvs.com,CVS is your one stop shop,(312) 563-0254,"Store Hours - MO-FR:  08:00 AM - 04:00 PM SA: CLOSED SU: CLOSED
Pharmacy Hours - MO-FR:  08:00 AM - 04:00 PM SA: CLOSED SU: CLOSED",41.858202,-87.6658704
CVS Pharmacy,845 WEST WILSON AVE,,CHICAGO,IL,60640,,m.cvs.com,CVS is your one stop shop,(773) 275-7192,"Store Hours - MO WE FR:  08:00 AM - 04:00 PM   TU TH:   10:00 AM - 06:00 PM SA: CLOSED SU: CLOSED
Pharmacy Hours - MO WE FR:  08:00 AM - 04:00 PM   TU TH:  10:00 AM - 06:00 PM SA: CLOSED SU: CLOSED",41.9654612,-87.6517461
CVS Pharmacy,2418 WEST DIVISION ST,,CHICAGO,IL,60622,,m.cvs.com,CVS is your one stop shop,(773) 486-5782,"Store Hours - MO WE FR:  08:00 AM - 04:00 PM   TU TH:   09:00 AM - 06:00 PM SA: CLOSED SU: CLOSED
Pharmacy Hours - MO WE FR:  08:00 AM - 04:00 PM   TU TH:  09:00 AM - 06:00 PM SA: CLOSED SU: CLOSED",41.9030258,-87.6878902
CVS Pharmacy,3835 45TH ST,,HIGHLAND,IN,46322,,m.cvs.com,CVS is your one stop shop,(219) 922-2723,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.5380759,-87.4361289
CVS Pharmacy,11055 SOUTH WESTERN AVE,,CHICAGO,IL,60643,,m.cvs.com,CVS is your one stop shop,(773) 445-1798,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 09:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",41.6918414,-87.6809959
CVS Pharmacy,1205 SOUTH OXNARD,,OXNARD,CA,93030,,m.cvs.com,CVS is your one stop shop,(805) 483-6510,"Store Hours - MO-FR:  07:00 AM - 10:00 PM SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",34.213478,-119.1774135
CVS Pharmacy,1003 EAST DEVONSHIRE AVE,,HEMET,CA,92543,,m.cvs.com,CVS is your one stop shop,(951) 658-2348,"Store Hours - MO-FR:  08:00 AM - 06:00 PM      SA: CLOSED SU: CLOSED
Pharmacy Hours - MO-FR:  08:00 AM - 06:00 PM      SA: CLOSED SU: CLOSED",33.750941,-116.961586
CVS Pharmacy,43839 15TH ST WEST,,LANCASTER,CA,93534,,m.cvs.com,CVS is your one stop shop,(661) 942-0607,"Store Hours - MO-FR:  09:00 AM - 07:00 PM SA: 09:00 AM - 02:30 PM SU: CLOSED
Pharmacy Hours - MO-FR:  09:00 AM - 07:00 PM SA: 09:00 AM - 02:30 PM SU: CLOSED",34.678609,-118.158053
CVS Pharmacy,211 WEST BASELINE RD,,RIALTO,CA,92376,,m.cvs.com,CVS is your one stop shop,(909) 874-8002,"Store Hours - MO-FR:  07:00 AM - 10:00 PM      SA: 07:00 AM - 10:00 PM SU: 07:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM      SA: 09:00 AM - 06:00 PM SU: 10:00 AM - 06:00 PM
Drive Thru Pharmacy ",34.1208219,-117.372891
CVS Pharmacy,4843 BLUE STEM RD,,ROSCOE,IL,61073,,m.cvs.com,CVS is your one stop shop,(815) 623-1696,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 06:00 PM SU: 09:00 AM - 05:00 PM
Drive Thru Pharmacy ",42.4329,-89.02272
CVS Pharmacy,700 WEST  WISCONSIN AVE,,APPLETON,WI,54914,,m.cvs.com,CVS is your one stop shop,(920) 991-1190,"Store Hours - MO-FR: OPEN 24 HOURS      SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Pharmacy Hours - MO-FR: OPEN 24 HOURS      SA: OPEN 24 HOURS SU: OPEN 24 HOURS
Drive Thru Pharmacy ",44.273373,-88.41639
CVS Pharmacy,4116 CENTER POINT RD NORTHEAST,,CEDAR RAPIDS,IA,52402,,m.cvs.com,CVS is your one stop shop,(319) 393-7480,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 08:00 AM - 07:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",42.0209481,-91.6651578
CVS Pharmacy,822 30TH AVE SOUTH,,MOORHEAD,MN,56560,,m.cvs.com,CVS is your one stop shop,(218) 236-0807,"Store Hours - MO-FR:  08:00 AM - 09:00 PM SA: 09:00 AM - 09:00 PM SU: 10:00 AM - 06:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 09:00 AM - 06:00 PM SU: 12:00 PM - 06:00 PM",46.844032,-96.7674476
CVS Pharmacy,8001 NORTH 2ND ST,,MACHESNEY PARK,IL,61115,,m.cvs.com,CVS is your one stop shop,(815) 636-2949,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM
Drive Thru Pharmacy ",42.3402216,-89.0525437
CVS Pharmacy,3134 11TH ST,,ROCKFORD,IL,61109,,m.cvs.com,CVS is your one stop shop,(815) 398-0048,"Store Hours - MO-FR:  08:00 AM - 10:00 PM SA: 08:00 AM - 10:00 PM SU: 08:00 AM - 10:00 PM
Pharmacy Hours - MO-FR:  08:00 AM - 09:00 PM SA: 08:00 AM - 06:00 PM SU: 09:00 AM - 06:00 PM",42.2278329,-89.0684689
